Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	LR	PValue	FDR	significance
ENSG00000250337	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	27217714;27217714;27217714;27217714;27217721;27220570;27220652;27281013;27281013;27281013;27281013;27281013;27281013;27281013;27407043;27407043;27407043;27407043;27407043;27407043;27407043;27436566;27438377;27438377;27472223;27472227;27472235;27472235;27472240;27472246;27472246;27472251;27472257;27472268;27472268;27472268;27472268;27472268;27472268;27472268;27472268;27472268;27472270;27472270;27472270;27472270;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472271;27472276;27472276;27472276;27472277;27472278;27472280;27472281;27472283;27472283;27472283;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472284;27472285;27472286;27472292;27472294;27472294;27472295;27472295;27472295;27472295;27472296;27472298;27472298;27472298;27472301;27472301;27472301;27472301;27472301;27472301;27472302;27472302;27472303;27472304;27472304;27472304;27472304;27472304;27472304;27472304;27472304;27472304;27472305;27472305;27472306;27472306;27472306;27472307;27472312;27472312;27472352;27472360;27472369;27472383;27472383;27472383;27472383;27472383;27472383;27472383;27473471;27474735;27474735;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475535;27475599;27475599;27475599;27475599;27475599;27475599;27475599;27475602;27475602;27475602;27476042;27476069;27476069;27476069;27476069;27476069;27476069;27476069;27476069;27476069;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27476087;27477045;27477045;27477045;27477045;27477045;27477045;27477345;27477345;27477345;27477345;27477345;27477345;27477625;27477625;27477625;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477639;27477680;27477680;27477680;27477680;27477680;27477680;27477680;27477680;27477680;27477680;27477680;27482189;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27482412;27483760;27484571;27484625;27484625;27484625;27484625;27484625;27484625;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27484926;27485215;27486390;27486556;27486556;27486556;27486556;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27489282;27490163;27492841;27493570;27493570;27493573;27494119;27494119;27494119;27494119;27494119;27494119;27494119;27494119;27494119;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27494235;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949;27495949	27218333;27218048;27218048;27218048;27218048;27220852;27220852;27281091;27281091;27281091;27281091;27281091;27281091;27281091;27407118;27407118;27407118;27407118;27407118;27407118;27407118;27436595;27438530;27438530;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472452;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27479593;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472452;27472452;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472452;27472519;27472519;27475695;27472519;27472519;27472452;27472519;27472519;27472519;27472519;27472519;27472452;27472519;27472519;27472519;27472519;27472452;27472519;27472452;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27476158;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27472519;27473500;27476158;27478903;27475695;27477801;27475695;27475781;27476158;27475695;27475695;27475695;27476158;27475695;27475695;27475695;27475695;27476158;27476158;27475695;27475695;27475695;27476158;27475695;27476158;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27476158;27475695;27475781;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27476158;27475695;27475695;27475695;27475695;27475695;27475695;27476158;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475781;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27477801;27475695;27481572;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475717;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27475695;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27477801;27476158;27476158;27476158;27476158;27476493;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27479590;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27476158;27478160;27477801;27478167;27478168;27477801;27477801;27477525;27477801;27477801;27479408;27479593;27479433;27478173;27477801;27477801;27477801;27477801;27479405;27477801;27477801;27477801;27477801;27478172;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27479593;27477801;27477801;27477801;27477801;27478167;27477801;27477801;27477801;27477801;27477801;27477801;27477801;27479593;27477801;27478172;27477801;27478167;27477801;27477801;27477801;27477801;27477801;27482566;27482554;27482554;27482554;27482554;27482554;27482554;27482566;27482554;27482537;27482566;27482566;27482566;27482566;27482735;27489386;27485029;27484855;27484855;27484850;27484855;27484850;27484868;27486312;27485029;27485190;27485029;27485029;27485029;27485029;27485029;27488781;27487612;27485029;27485029;27485448;27485029;27488844;27485029;27485029;27485029;27485029;27485029;27485029;27485029;27485029;27488847;27485029;27489386;27485029;27488784;27488783;27485029;27485029;27486314;27485187;27485145;27485186;27485029;27485143;27485029;27485029;27488783;27486274;27488849;27485029;27485029;27488847;27485186;27485029;27485029;27490305;27485029;27488851;27494335;27485145;27488861;27485029;27485671;27485029;27485029;27485029;27485029;27485678;27489386;27488781;27488783;27486936;27487620;27486936;27489386;27489386;27489386;27490300;27489386;27489386;27489386;27489386;27489386;27489386;27489386;27489386;27489386;27489386;27489386;27491133;27489386;27489386;27489386;27491600;27492952;27493687;27494335;27493687;27494335;27494335;27494318;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27494335;27496397;27496395;27496399;27496401;27496400;27496404;27496404;27497871;27496401;27496394;27496395;27496400;27496397;27496395;27496404;27496398;27496404;27496404;27496396;27496404;27496404;27496404;27496404;27496404;27496398;27496403;27496392;27496346;27496404;27496404;27496401;27496404;27496994;27496405;27496405;27496404;27496404;27496404;27496404;27496399;27496404;27496401;27495976;27496401;27496404;27496404;27496404;27497871;27496404;27496364;27496404;27496994;27496291;27496070;27496404;27496404;27496144	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	23638	-6.6189545754345716	3.475141975594043	31.89998983242988	1.6231800480848006e-8	7.216367774970442e-6	Downregulated
ENSG00000251546	2;2	89862482;89862684	89862559;89862981	+;+	376	-7.644070034077111	0.6866481861828423	31.756067858450344	1.7480228536253014e-8	7.65711128543189e-6	Downregulated
ENSG00000211959	14;14	106421711;106422102	106422018;106422218	-;-	425	-6.615967438911876	3.067844712307398	31.701083150107962	1.798218800885136e-8	7.762832379995006e-6	Downregulated
ENSG00000196767	X	83508290	83512127	+	3838	6.55658673489145	4.291912954206243	31.609978523710645	1.8845871359103328e-8	8.019456716765868e-6	Upregulated
ENSG00000226141	X;X	154654546;154655091	154654642;154655325	+;+	332	8.821857831259637	0.18969804015315342	31.0943725762151	2.4578291916364126e-8	1.0311458891728707e-5	Upregulated
ENSG00000143297	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	157513377;157513377;157513378;157513378;157515842;157515842;157515842;157515842;157518429;157518429;157518429;157518429;157518700;157518700;157518700;157518700;157519743;157519743;157519743;157520431;157520431;157520431;157521017;157521017;157521017;157523811;157524279;157524279;157527617;157527617;157527617;157531964;157534614;157534614;157539086;157539086;157539086;157541825;157542859;157542859;157542859;157544262;157544262;157544262;157544262;157544831;157544831;157544831;157544831;157546188;157546943;157546943;157546943;157546943;157549560;157549560;157549560;157549560;157552332;157552332;157552332;157552332	157515764;157515764;157515764;157515764;157515873;157515873;157515873;157516073;157518497;157518497;157518497;157518497;157518782;157519076;157518782;157518782;157519770;157519770;157519770;157520547;157520561;157520547;157521292;157522794;157521292;157524557;157524557;157524557;157527895;157528669;157527895;157534892;157534892;157534892;157539364;157539364;157539364;157543137;157543137;157543137;157543137;157544546;157544546;157544546;157544546;157545082;157545082;157545082;157545082;157546280;157547197;157547197;157547197;157547197;157549580;157549580;157549580;157549580;157552455;157552467;157552455;157552515	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12414	-6.568426057906808	2.1834228153485853	30.535726410407023	3.277745231060797e-8	1.3560305166334438e-5	Downregulated
ENSG00000253234	22	22856762	22857038	+	277	-7.415919692324262	0.4688978428089762	30.194750150962484	3.907657879558444e-8	1.5944850035398273e-5	Downregulated
ENSG00000116748	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	114673090;114673098;114673101;114673187;114673187;114673188;114673639;114673639;114673639;114673639;114673639;114673639;114673909;114673909;114673909;114673909;114673909;114673909;114674752;114674752;114674752;114674752;114674752;114674752;114675530;114675530;114675530;114675530;114675530;114675530;114675877;114675877;114675877;114675877;114675972;114676241;114677351;114677351;114677351;114677351;114677910;114677910;114677910;114677910;114678333;114678333;114678333;114678333;114679579;114679579;114679579;114679579;114679689;114680259;114680259;114680259;114684199;114684199;114684199;114684199;114684199;114684444;114686745;114686745;114686745;114686745;114688561;114688561;114688561;114693436;114695437;114695450;114695450	114673272;114673272;114673272;114673272;114673272;114673272;114673749;114673749;114673749;114673749;114673749;114673749;114674082;114674082;114674082;114674082;114674082;114674082;114674955;114674872;114674872;114674872;114674872;114674872;114676238;114675645;114675693;114675693;114675693;114675693;114676003;114676003;114676003;114676003;114676003;114676258;114677514;114677514;114677514;114677514;114678041;114678041;114678041;114678041;114678527;114678527;114678527;114678527;114679708;114679708;114679708;114679708;114679708;114680478;114680478;114680478;114684364;114684364;114684364;114684364;114684364;114684489;114686999;114686910;114686910;114686910;114688741;114688741;114688741;114693447;114695473;114695618;114695546	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3082	-7.41402889247674	0.5594391674326172	30.151925012516358	3.994904584417827e-8	1.6080570656223486e-5	Downregulated
ENSG00000238207	2;2;2;2;2;2;2	117754139;117757563;117760373;117760373;117785530;117803734;117804132	117757774;117757774;117760591;117760591;117785647;117803899;117804174	-;-;-;-;-;-;-	4182	-8.376923506586172	-0.24723123132753605	30.04816292309508	4.214476005353765e-8	1.6738212902863014e-5	Downregulated
ENSG00000267051	18;18;18	11366913;11368533;11378255	11367447;11368652;11378409	-;-;-	810	-8.36158183617861	-0.265098111261169	29.928158853294157	4.483539287260481e-8	1.7351138498522293e-5	Downregulated
ENSG00000282639	14;14	106088122;106088528	106088428;106088573	-;-	353	-7.376672029451103	0.4317112874555622	29.92739559913112	4.485304543546569e-8	1.7351138498522293e-5	Downregulated
ENSG00000185686	22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22	22547701;22547701;22547701;22547702;22547702;22547767;22549726;22549726;22549726;22549726;22549726;22549726;22550074;22550183;22550221;22550246;22550299;22550754;22550767;22550767;22550767;22550767;22550767;22550767;22550767;22550767;22550767;22550767;22550767;22550819;22550852;22552809;22553830;22555836;22556812;22556812;22556812;22556812;22556812;22556812;22556812;22556812;22556812;22556812;22556812;22557545;22557545;22557545;22557545;22557545;22557545;22557545;22557545;22557545;22557545;22558971;22558971;22558971;22559175;22559175;22559175;22559175;22559175;22559175	22548643;22548643;22548643;22548643;22548643;22548643;22550334;22550334;22550334;22550334;22550334;22550334;22550334;22550334;22550334;22550334;22550334;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22551089;22552951;22554179;22555926;22556930;22557086;22556930;22556930;22556977;22556909;22557580;22556930;22557580;22556930;22556909;22557754;22557592;22557580;22557580;22557721;22557580;22557580;22557580;22557580;22557580;22559083;22559143;22559265;22559267;22559288;22559279;22559289;22559361;22559340	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3806	-6.217687095572824	5.299012704280482	29.79012609431249	4.81437731050111e-8	1.8385366275371355e-5	Downregulated
